39.14,32.63,0
39.14,32.63,0
39.18,32.6,0
39.28,32.57,0
39.38,32.55,0
39.55,32.52,0
39.76,32.49,0
39.96,32.46,0
40.06,32.45,0
40.06,32.49,0
40.03,32.52,0
39.96,32.53,0
39.96,32.51,0
40.03,32.52,0
40.06,32.52,0
40.57,32.49,0
40.84,32.51,0
40.97,32.47,0
40.8,32.47,0
40.5,32.48,0
40.5,32.47,0
40.5,32.44,0
40.57,32.4,0
40.6,32.4,0
40.64,32.37,0
40.74,32.34,0
40.8,32.31,0
40.84,32.31,0
40.84,32.32,0
40.91,32.33,0
40.97,32.31,0
41.01,32.3,0
40.8,32.3,0
40.7,32.29,0
40.7,32.3,0
40.64,32.29,0
40.57,32.28,0
40.5,32.26,0
40.57,32.24,0
40.57,32.26,0
40.57,32.26,0
40.57,32.27,0
40.57,32.25,0
40.53,32.22,0
40.53,32.22,0
40.5,32.23,0
40.47,32.23,0
40.43,32.23,0
40.43,32.23,0
40.37,32.23,0
40.37,32.22,0
40.4,32.22,0
40.43,32.23,0
40.53,32.23,0
40.57,32.22,0
40.57,32.19,0
40.5,32.15,0
40.57,32.15,0
40.67,32.13,0
40.74,32.1,0
40.7,32.07,0
40.64,32.05,0
40.64,32.03,0
40.64,32.02,0
40.64,32.01,0
40.74,31.97,0
40.77,31.96,0
40.84,31.97,0
40.91,31.95,0
40.84,31.92,0
40.84,31.92,0
40.77,31.9,0
40.84,31.89,0
40.87,31.87,0
40.91,31.86,0
40.97,31.83,0
41.07,31.84,0
41.04,31.83,0
41.01,31.85,0
40.97,31.85,0
40.97,31.83,0
40.97,31.84,0
40.94,31.84,0
40.91,31.82,0
40.87,31.84,0
40.84,31.83,0
40.8,31.84,0
40.8,31.85,0
40.8,31.83,0
41.04,31.8,0
41.21,31.76,0
41.38,31.76,0
41.48,31.77,0
41.51,31.76,0
41.44,31.76,0
41.44,31.75,0
41.34,31.75,0
41.21,31.72,0
41.04,31.7,0
41.04,31.7,0
41.04,31.7,0
41.04,31.68,0
41.04,31.67,0
41.14,31.67,0
41.18,31.67,0
41.18,31.68,0
41.18,31.65,0
41.24,31.61,0
41.24,31.61,0
41.31,31.61,0
41.31,31.6,0
41.34,31.63,0
41.38,31.62,0
41.38,31.61,0
41.31,31.61,0
41.38,31.61,0
41.38,31.63,0
41.28,31.63,0
41.24,31.63,0
41.24,31.63,0
41.44,31.64,0
41.51,31.61,0
41.65,31.6,0
41.81,31.59,0
41.71,31.57,0
41.58,31.57,0
41.55,31.52,0
41.65,31.54,0
41.65,31.55,0
41.58,31.62,0
41.51,31.63,0
41.44,31.62,0
41.31,31.62,0
41.24,31.6,0
41.31,31.59,0
41.48,31.56,0
41.51,31.53,0
41.51,31.53,0
41.51,31.63,0
41.51,31.61,0
41.51,31.62,0
41.58,31.6,0
41.58,31.58,0
41.58,31.58,0
41.51,31.58,0
41.48,31.59,0
41.44,31.6,0
41.38,31.58,0
41.28,31.55,0
41.31,31.56,0
41.38,31.53,0
41.38,31.52,0
41.38,31.55,0
41.34,31.54,0
41.31,31.55,0
41.44,31.57,0
41.55,31.57,0
41.65,31.55,0
41.71,31.53,0
41.78,31.53,0
41.81,31.53,0
41.78,31.54,0
41.78,31.52,0
41.81,31.49,0
41.85,31.45,0
41.71,31.45,0
41.68,31.43,0
41.71,31.44,0
41.71,31.47,0
41.68,31.48,0
41.65,31.47,0
41.71,31.45,0
41.75,31.43,0
41.81,31.45,0
41.78,31.45,0
41.78,31.45,0
41.78,31.45,0
41.81,31.45,0
41.98,31.45,0
42.05,31.47,0
42.05,31.47,0
41.98,31.47,0
41.91,31.45,0
41.78,31.45,0
41.78,31.44,0
41.71,31.44,0
41.78,31.43,0
41.78,31.43,0
41.78,31.43,0
41.78,31.43,0
41.81,31.41,0
41.85,31.41,0
41.91,31.38,0
41.91,31.39,0
41.91,31.38,0
41.91,31.38,0
41.78,31.36,0
41.78,31.33,0
41.85,31.32,0
41.85,31.35,0
41.85,31.37,0
41.91,31.36,0
41.88,31.35,0
41.88,31.34,0
41.88,31.36,0
41.81,31.36,0
41.81,31.36,0
41.85,31.35,0
41.81,31.37,0
41.85,31.38,0
41.85,31.41,0
41.85,31.42,0
41.78,31.43,0
41.78,31.43,0
41.78,31.45,0
41.78,31.46,0
41.75,31.46,0
41.71,31.45,0
41.68,31.44,0
41.68,31.44,0
41.88,31.43,0
42.12,31.41,0
42.15,31.39,0
42.12,31.42,0
42.12,31.43,0
42.12,31.41,0
42.08,31.45,0
41.98,31.45,0
41.85,31.48,0
41.75,31.5,0
41.65,31.52,0
41.68,31.52,0
41.68,31.55,0
41.65,31.57,0
41.58,31.6,0
41.51,31.61,0
41.58,31.61,0
41.65,31.59,0
41.65,31.58,0
41.71,31.58,0
41.78,31.56,0
41.85,31.58,0
41.91,31.55,0
41.91,31.54,0
41.81,31.56,0
41.71,31.55,0
41.65,31.53,0
41.65,31.5,0
41.65,31.53,0
41.68,31.53,0
41.71,31.52,0
41.68,31.51,0
41.65,31.49,0
41.68,31.51,0
41.65,31.53,0
41.58,31.56,0
41.51,31.6,0
41.51,31.62,0
41.44,31.64,0
41.51,31.64,0
41.48,31.67,0
41.51,31.66,0
41.51,31.69,0
41.51,31.68,0
41.51,31.68,0
41.51,31.69,0
41.51,31.73,0
41.48,31.74,0
41.44,31.73,0
41.48,31.69,0
41.51,31.68,0
41.48,31.72,0
41.41,31.71,0
41.38,31.76,0
41.31,31.75,0
41.31,31.75,0
41.31,31.76,0
41.28,31.75,0
41.24,31.79,0
41.24,31.79,0
41.31,31.76,0
41.38,31.74,0
41.41,31.69,0
41.41,31.61,0
41.51,31.56,0
41.58,31.53,0
41.65,31.48,0
41.71,31.46,0
41.81,31.47,0
41.81,31.48,0
41.78,31.47,0
41.85,31.47,0
41.85,31.45,0
41.85,31.45,0
41.91,31.43,0
41.91,31.41,0
41.91,31.43,0
41.91,31.43,0
41.91,31.44,0
41.91,31.43,0
41.91,31.42,0
41.91,31.42,0
41.88,31.41,0
41.88,31.41,0
41.91,31.4,0
41.91,31.39,0
41.95,31.38,0
41.91,31.36,0
41.88,31.38,0
41.85,31.36,0
41.85,31.36,0
41.85,31.38,0
41.85,31.35,0
41.95,31.27,0
42.05,31.23,0
42.18,31.22,0
42.18,31.24,0
42.18,31.24,0
42.25,31.2,0
42.32,31.17,0
42.42,31.15,0
42.45,31.14,0
42.35,31.13,0
42.38,31.11,0
42.45,31.07,0
42.52,31.06,0
42.55,31.06,0
42.52,31.05,0
42.52,31.04,0
42.48,31.02,0
42.52,31.02,0
42.52,31.03,0
42.52,31.04,0
42.58,31.03,0
42.58,31.03,0
42.58,31.02,0
42.58,31.01,0
42.62,31.02,0
42.58,31.02,0
42.58,31.05,0
42.58,31.06,0
42.58,31.04,0
42.58,31.05,0
42.58,31.03,0
42.58,31.05,0
42.58,31.04,0
42.55,31.05,0
42.55,31.06,0
42.52,31.06,0
42.52,31.07,0
42.58,31.05,0
42.72,31.02,0
42.75,31.02,0
42.82,31,0
42.85,30.99,0
42.89,31,0
42.92,30.99,0
42.85,30.98,0
42.85,30.99,0
42.85,31.01,0
42.85,31.01,0
42.85,31,0
42.85,31.01,0
42.85,31.01,0
42.89,30.97,0
42.82,30.91,0
42.79,30.89,0
42.79,30.83,0
42.85,30.78,0
42.92,30.78,0
42.95,30.76,0
42.99,30.77,0
43.02,30.77,0
43.05,30.76,0
43.05,30.74,0
43.05,30.71,0
42.99,30.68,0
43.05,30.67,0
43.02,30.68,0
43.02,30.66,0
43.05,30.7,0
43.12,30.67,0
43.32,30.66,0
43.45,30.66,0
43.52,30.67,0
43.49,30.69,0
43.49,30.7,0
43.45,30.71,0
43.45,30.72,0
43.45,30.73,0
43.45,30.75,0
43.39,30.75,0
43.39,30.77,0
43.49,30.77,0
43.59,30.78,0
43.65,30.77,0
43.65,30.77,0
43.69,30.77,0
43.72,30.77,0
43.72,30.77,0
43.69,30.76,0
43.65,30.76,0
43.69,30.74,0
43.72,30.75,0
43.69,30.73,0
43.65,30.69,0
43.59,30.68,0
43.59,30.67,0
43.65,30.68,0
43.65,30.65,0
43.75,30.64,0
43.88,30.6,0
43.92,30.58,0
44.02,30.57,0
44.05,30.56,0
44.12,30.55,0
44.12,30.56,0
44.08,30.57,0
44.08,30.55,0
44.08,30.54,0
44.08,30.52,0
44.12,30.53,0
44.18,30.53,0
44.18,30.52,0
44.15,30.51,0
44.12,30.53,0
44.12,30.55,0
44.12,30.57,0
44.12,30.6,0
44.08,30.59,0
44.15,30.55,0
44.28,30.55,0
44.38,30.52,0
44.38,30.49,0
44.42,30.49,0
44.45,30.5,0
44.42,30.5,0
44.38,30.5,0
44.38,30.5,0
44.38,30.51,0
44.38,30.52,0
44.28,30.52,0
44.18,30.53,0
44.02,30.53,0
43.85,30.51,0
43.82,30.51,0
43.79,30.53,0
43.79,30.5,0
43.72,30.51,0
43.65,30.49,0
43.65,30.48,0
43.65,30.48,0
43.62,30.51,0
43.59,30.5,0
43.59,30.51,0
43.65,30.5,0
43.65,30.49,0
43.75,30.49,0
43.79,30.48,0
43.72,30.47,0
43.72,30.45,0
43.72,30.46,0
43.69,30.49,0
43.69,30.51,0
43.69,30.51,0
43.72,30.47,0
43.75,30.49,0
43.82,30.47,0
43.85,30.46,0
43.98,30.47,0
44.05,30.46,0
44.15,30.47,0
44.22,30.45,0
44.28,30.45,0
44.38,30.43,0
44.45,30.43,0
44.45,30.44,0
44.45,30.43,0
44.45,30.43,0
44.42,30.42,0
44.38,30.4,0
44.35,30.39,0
44.32,30.38,0
44.52,30.37,0
44.58,30.33,0
44.45,30.33,0
44.28,30.34,0
44.32,30.35,0
44.32,30.34,0
44.32,30.36,0
44.28,30.38,0
44.28,30.39,0
44.32,30.4,0
44.38,30.38,0
44.42,30.37,0
44.38,30.37,0
44.35,30.37,0
44.25,30.35,0
44.25,30.34,0
44.25,30.35,0
44.12,30.37,0
44.02,30.34,0
43.98,30.33,0
43.98,30.33,0
43.98,30.32,0
44.05,30.3,0
44.12,30.32,0
44.12,30.3,0
44.12,30.31,0
44.12,30.31,0
44.12,30.34,0
44.12,30.35,0
44.12,30.32,0
44.12,30.32,0
44.12,30.3,0
44.12,30.3,0
44.12,30.33,0
44.08,30.33,0
44.12,30.34,0
44.02,30.34,0
43.98,30.35,0
43.92,30.35,0
43.98,30.35,0
43.98,30.37,0
43.95,30.37,0
43.98,30.37,0
44.12,30.38,0
44.25,30.35,0
44.28,30.34,0
44.32,30.34,0
44.38,30.33,0
44.35,30.33,0
44.45,30.31,0
44.52,30.33,0
44.52,30.35,0
44.45,30.37,0
44.38,30.36,0
44.28,30.36,0
44.22,30.38,0
44.25,30.37,0
44.25,30.35,0
44.22,30.32,0
44.25,30.3,0
44.32,30.28,0
44.38,30.26,0
44.38,30.27,0
44.35,30.27,0
44.35,30.25,0
44.28,30.25,0
44.18,30.29,0
44.18,30.3,0
44.15,30.31,0
44.18,30.32,0
44.18,30.32,0
44.15,30.33,0
44.12,30.33,0
44.12,30.33,0
44.12,30.33,0
44.05,30.35,0
44.02,30.35,0
44.05,30.37,0
44.05,30.36,0
44.25,30.35,0
44.45,30.3,0
44.61,30.29,0
44.78,30.29,0
44.78,30.28,0
44.78,30.28,0
44.75,30.26,0
44.71,30.25,0
44.68,30.23,0
44.68,30.23,0
44.71,30.23,0
44.75,30.22,0
44.78,30.21,0
44.81,30.21,0
44.81,30.19,0
44.85,30.16,0
44.81,30.15,0
44.78,30.2,0
44.65,30.19,0
44.81,30.2,0
44.78,30.2,0
44.61,30.19,0
44.42,30.19,0
44.28,30.22,0
44.22,30.24,0
44.18,30.25,0
44.22,30.24,0
44.22,30.24,0
44.18,30.24,0
44.15,30.27,0
44.12,30.26,0
44.18,30.25,0
44.18,30.29,0
44.15,30.29,0
44.15,30.3,0
44.15,30.29,0
44.32,30.27,0
44.42,30.27,0
44.38,30.27,0
44.32,30.27,0
44.32,30.25,0
44.38,30.24,0
44.45,30.23,0
44.42,30.26,0
44.42,30.23,0
44.38,30.21,0
44.38,30.21,0
44.45,30.23,0
44.45,30.21,0
44.55,30.19,0
44.65,30.19,0
44.71,30.18,0
44.75,30.19,0
44.71,30.19,0
44.78,30.19,0
44.78,30.19,0
44.78,30.19,0
44.78,30.2,0
44.12,30.45,0
44.15,30.47,0
44.18,30.46,0
44.22,30.44,0
44.25,30.43,0
44.38,30.41,0
44.52,30.33,0
44.71,30.27,0
44.78,30.22,0
44.78,30.19,0
44.71,30.17,0
44.61,30.12,0
44.58,30.1,0
44.58,30.07,0
44.61,30.05,0
44.65,30.02,0
44.71,29.99,0
44.78,29.97,0
44.85,29.97,0
44.85,30.06,0
44.75,30.09,0
44.78,30.05,0
44.78,30.03,0
44.85,30.02,0
44.85,30.02,0
44.85,30.03,0
44.85,30.08,0
44.78,30.11,0
44.71,30.13,0
44.71,30.11,0
44.78,30.06,0
44.85,30.01,0
44.95,29.97,0
45.04,29.95,0
45.14,29.95,0
45.21,29.95,0
45.24,29.96,0
45.28,29.95,0
45.28,29.96,0
45.31,29.93,0
45.41,29.93,0
45.44,29.89,0
45.37,29.87,0
45.37,29.83,0
45.34,29.84,0
45.31,29.86,0
45.31,29.86,0
45.31,29.88,0
45.24,29.96,0
45.18,30.01,0
45.08,30.05,0
44.98,30.03,0
44.91,30,0
44.98,29.96,0
45.04,29.94,0
45.18,29.91,0
45.37,29.87,0
45.51,29.87,0
45.51,29.85,0
45.51,29.86,0
45.51,29.82,0
45.54,29.77,0
45.64,29.74,0
45.7,29.71,0
45.7,29.71,0
45.77,29.67,0
45.8,29.67,0
45.84,29.68,0
45.84,29.68,0
45.87,29.68,0
45.8,29.67,0
45.84,29.67,0
45.84,29.65,0
45.84,29.65,0
45.84,29.62,0
45.84,29.66,0
45.84,29.68,0
45.77,29.75,0
45.64,29.81,0
45.51,29.86,0
45.44,29.91,0
45.31,29.99,0
45.14,30.07,0
44.98,30.12,0
44.85,30.12,0
44.81,30.12,0
44.81,30.09,0
44.85,30.06,0
44.91,30.04,0
45.01,30,0
45.11,29.98,0
45.18,29.96,0
45.24,29.95,0
45.37,29.92,0
45.47,29.87,0
45.57,29.81,0
45.7,29.74,0
45.77,29.71,0
45.84,29.68,0
45.9,29.68,0
45.93,29.68,0
45.97,29.68,0
45.97,29.67,0
45.93,29.67,0
45.93,29.68,0
45.93,29.68,0
45.93,29.68,0
45.93,29.69,0
45.97,29.68,0
45.97,29.69,0
45.97,29.69,0
45.97,29.67,0
46,29.67,0
46,29.64,0
46,29.62,0
46.03,29.59,0
46.07,29.58,0
46.1,29.59,0
46.13,29.58,0
46.16,29.57,0
46.23,29.56,0
46.23,29.55,0
46.23,29.53,0
46.2,29.52,0
46.16,29.53,0
46.13,29.52,0
46.1,29.53,0
46.1,29.54,0
46.1,29.55,0
46.07,29.55,0
46.03,29.55,0
45.97,29.55,0
45.97,29.55,0
46.03,29.54,0
46.03,29.55,0
46.03,29.56,0
46.1,29.54,0
46.16,29.51,0
46.23,29.48,0
46.3,29.49,0
46.3,29.49,0
46.3,29.49,0
46.26,29.46,0
46.33,29.47,0
46.36,29.46,0
46.36,29.44,0
46.36,29.45,0
46.36,29.44,0
46.36,29.42,0
46.39,29.43,0
46.39,29.45,0
46.36,29.44,0
46.36,29.43,0
46.39,29.43,0
46.39,29.4,0
46.36,29.41,0
46.43,29.37,0
46.43,29.37,0
46.46,29.35,0
46.49,29.35,0
46.49,29.35,0
46.49,29.36,0
46.49,29.35,0
46.52,29.34,0
46.56,29.3,0
46.69,29.28,0
46.82,29.29,0
46.89,29.26,0
46.98,29.26,0
47.02,29.23,0
46.98,29.24,0
46.95,29.26,0
46.95,29.25,0
46.95,29.25,0
46.95,29.27,0
46.95,29.31,0
46.85,29.38,0
46.72,29.38,0
46.66,29.38,0
46.62,29.41,0
46.59,29.44,0
46.43,29.55,0
46.33,29.56,0
46.26,29.55,0
46.2,29.56,0
46.16,29.53,0
46.23,29.51,0
46.23,29.5,0
46.3,29.49,0
46.36,29.47,0
46.46,29.45,0
46.49,29.43,0
46.49,29.43,0
46.56,29.4,0
46.56,29.38,0
46.66,29.35,0
46.69,29.33,0
46.75,29.3,0
46.82,29.27,0
46.89,29.26,0
46.95,29.29,0
46.95,29.27,0
46.95,29.28,0
46.95,29.27,0
46.95,29.25,0
47.02,29.25,0
47.02,29.24,0
46.98,29.23,0
46.98,29.21,0
47.02,29.22,0
47.08,29.27,0
47.05,29.32,0
47.02,29.31,0
47.02,29.31,0
46.95,29.29,0
46.89,29.26,0
46.89,29.24,0
46.92,29.22,0
46.95,29.18,0
47.02,29.15,0
47.08,29.15,0
47.08,29.16,0
47.18,29.15,0
47.21,29.2,0
47.15,29.23,0
47.08,29.28,0
46.95,29.35,0
46.89,29.36,0
46.79,29.34,0
46.75,29.32,0
46.75,29.31,0
46.75,29.3,0
46.79,29.27,0
46.89,29.29,0
46.92,29.3,0
46.95,29.27,0
47.08,29.27,0
47.11,29.26,0
47.11,29.29,0
47.05,29.35,0
46.92,29.43,0
46.75,29.47,0
46.69,29.47,0
46.62,29.45,0
46.56,29.41,0
46.59,29.39,0
46.59,29.37,0
46.66,29.35,0
46.75,29.34,0
46.82,29.34,0
46.82,29.33,0
46.89,29.36,0
46.92,29.41,0
46.89,29.44,0
46.82,29.43,0
46.79,29.39,0
46.75,29.38,0
46.69,29.37,0
46.75,29.4,0
46.69,29.42,0
46.69,29.47,0
46.59,29.5,0
46.52,29.49,0
46.52,29.49,0
46.59,29.52,0
46.59,29.52,0
46.52,29.52,0
46.46,29.54,0
46.36,29.54,0
46.3,29.59,0
46.2,29.66,0
46.16,29.69,0
46.13,29.63,0
46.07,29.69,0
45.97,29.66,0
45.97,29.65,0
45.97,29.64,0
46,29.6,0
46.1,29.63,0
46.1,29.63,0
46.16,29.64,0
46.23,29.65,0
46.26,29.65,0
46.23,29.67,0
46.23,29.71,0
46.13,29.74,0
46.03,29.76,0
45.93,29.75,0
45.93,29.8,0
45.9,29.81,0
45.97,29.83,0
46,29.85,0
45.97,29.88,0
45.84,29.86,0
45.77,29.82,0
45.8,29.78,0
45.84,29.8,0
45.87,29.86,0
45.77,29.92,0
45.64,29.96,0
45.57,30.01,0
45.51,29.97,0
45.51,29.92,0
45.57,29.93,0
45.6,29.91,0
45.7,29.88,0
45.84,29.81,0
45.93,29.77,0
46,29.74,0
46.03,29.71,0
46.03,29.69,0
46.07,29.67,0
46.1,29.63,0
46.2,29.59,0
46.3,29.57,0
46.36,29.57,0
46.43,29.55,0
46.46,29.55,0
46.52,29.55,0
46.52,29.49,0
46.62,29.46,0
46.69,29.45,0
46.75,29.47,0
46.75,29.49,0
46.62,29.45,0
46.62,29.43,0
46.72,29.47,0
46.66,29.58,0
46.56,29.61,0
46.49,29.63,0
46.36,29.69,0
46.23,29.68,0
46.16,29.68,0
46.07,29.67,0
46.1,29.65,0
46.1,29.65,0
46.13,29.64,0
46.13,29.65,0
46.16,29.67,0
46.13,29.69,0
46.1,29.71,0
46.1,29.68,0
46.13,29.67,0
46.1,29.64,0
46.03,29.6,0
46.26,29.57,0
46.43,29.54,0
46.56,29.5,0
46.62,29.48,0
46.62,29.47,0
46.62,29.52,0
46.59,29.53,0
46.59,29.54,0
46.59,29.55,0
46.62,29.52,0
46.62,29.52,0
46.69,29.49,0
46.75,29.47,0
46.85,29.43,0
46.89,29.41,0
46.92,29.4,0
46.95,29.37,0
46.95,29.37,0
47.02,29.33,0
47.08,29.28,0
47.18,29.27,0
47.21,29.26,0
47.18,29.25,0
47.18,29.27,0
47.15,29.33,0
47.05,29.31,0
47.02,29.32,0
46.95,29.33,0
46.92,29.29,0
46.89,29.4,0
46.75,29.46,0
46.62,29.45,0
46.62,29.47,0
46.59,29.5,0
46.56,29.49,0
46.56,29.46,0
46.56,29.45,0
46.56,29.43,0
46.59,29.41,0
46.62,29.41,0
46.66,29.39,0
46.75,29.35,0
